Tønsberg;Sommerdekk;WL6938112606176;2;2188;Westlake;SA37;265;40;21;EU:C-B-73dB(B);105;W;20
Tønsberg;Sommerdekk;WL6938112636630;12;1755;Westlake;ZuperAce Z-007;225;55;19;EU:C-A-71dB(B);99;W;20
Oslo;Sommerdekk;SV3220017570;20;1999;Sailun;Atrezzo ZSR2;275;40;18;EU:B-A-69dB(A);103;Y;20
Jæren;Traktordekk;ALL46500014;3;12319;Alliance;465  Agristar 2;480;65;24;TL;140;D;500
Kristiansand;M+S;NOT432378;1;2753;Nokian;Hakkapeliitta CR4;225;65;16;EU:C-D-73dB(B);112;R;20
Jæren;Traktordekk;VR8714692805776;1;2944;Vredestein;Faktor-F;11.5;80;15.3;TT Pr.8;119;A8;20
Tønsberg;M+S;FA327967;13;2666;Falken;Espia EPZ2 SUV;235;60;17;EU:E-E-70dB(B);102;R;20
Kristiansand;ATV-dekk;OBU04261212;2;2036;OBOR;Scorpio;26;12;12;TL Pr.6 (NHS) WU04;67;J;16
Tønsberg;Sommerdekk;CO0312707;8;2209;Continental;EcoContact 6 Q *;205;55;17;EU:A-B-71dB(B);95;H;20
Oslo;M+S;DUR5420068612918;20;1044;Duraturn;Mozzo Winter;195;65;15;EU:D-D-71dB(B);91;H;20
Bergen;M+S Pigg;GRI6969999000641;20;3111;Gripmax;SureGrip Pro Ice;235;45;19;230 pigger;99;T;20
Kristiansand;Alufelger;SPW29101503O1;12;4020;Sparco;Gravel 8";5;112;17;Matt Graphite (800 Kg);ET48;73,1;0
Jæren;Sommerdekk;FA326690-19;2;2649;Falken;Azenis FK510;225;40;19;Tilbud DOT 2019;93;Y;20
Tønsberg;M+S;CO0453266;10;2737;Continental;VanContact Viking;225;65;16;EU:D-C-73dB(B);112;R;20
Jæren;MC dekk;MZ3845900;1;843;Metzeler;Roadtec Scooter;120;70;13;Front/Rear TL Scooter;53;L;16
Oslo;Alufelger;PHEMINS45-0BP10T;1;2175;PH Edition II;Miles 8";5;114;19;Black Polished (895 Kg);ET45;64,1;0
Tønsberg;Sommerdekk;VR8714692345401;3;1355;Vredestein;Sportrac 5 Audi;185;65;15;EU:B-A-71dB;92;V;20
Bergen;Sommerdekk;NOT431621;4;2899;Nokian;Hakka Van;215;60;17;EU:C-A-70dB(B);109;H;20
Oslo;Alufelger;PHETT850-0G13M;15;2555;PH Edition II;Turbin 9";5;112;20;Gun Metal (955 Kg);ET50;66,6;0
Tønsberg;Alufelger;PHEAAS35-TG9S;20;1495;PH Edition II;Avia 8";5;114;18;Gun Metal (762 Kg),OBS tilpasset muttere med flatt anlegg;ET35;60.1;0
Trondheim;M+S Pigg;GI0348083;12;3493;Gislaved;NORD*FROST 200;245;45;19;EU:;102;T;20
Jæren;Sommerdekk;RZ3220005509;1;886;Rovelo;RHP-780P;185;60;15;EU:D-C-70dB(B);84;H;20
Trondheim;M+S Pigg;GRI6969999000641;8;3111;Gripmax;SureGrip Pro Ice;235;45;19;230 pigger;99;T;20
Trondheim;M+S Pigg;GO530776;10;2000;Goodyear;Ultragrip Ice Arctic;205;65;15;EU:;99;T;20
Oslo;M+S Pigg;TUTR868;2;3666;Tourador;Ice Star TSW1;315;40;21;EU:;115;T;20
Tønsberg;Sommerdekk;WL6932621600175;20;2322;Westlake;ZuperAce Z-007;235;45;21;EU:B-A-72dB(B);101;Y;20
Trondheim;M+S Pigg;FA339253;4;2844;Falken;Winterpeak F-Ice 1;225;45;18;EU:;95;T;20
Tønsberg;Sommerdekk;WL6927116138042;8;2399;Westlake;SL366 MT;235;85;16;No EU Label;120;Q;20
Tønsberg;Sommerdekk;WL6938112621551;8;2833;Westlake;SL366 MT;265;65;17;No EU Label;120;Q;20
Tønsberg;Sommerdekk;WL6932621600229;8;2988;Westlake;ZuperAce Z-007;285;40;23;EU:B-A-75dB(B);111;Y;20
Tønsberg;Sommerdekk;WL6938112605582;20;1488;Westlake;H188;225;70;15;EU:C-C-72dB(B);112;R;20
Narvik;Sommerdekk;CP590725;4;1807;Cooper;Discoverer ATT;245;70;16;EU:C-C-72dB(B);111;H;20
Tønsberg;Tilhenger og AW -dekk;RX35844595;16;6500;Roadlux;R358;445;45;19.5;Henger - M+S;164;E;100
Tønsberg;Alufelger;PHETY848-0B13M;20;1620;PH Edition II;Turbin 7,5";5;112;17;Black (875 Kg);ET48;66,6;0
Jæren;M+S;NOT432207;4;3262;Nokian;Hakkapeliitta R5 SUV;245;70;17;EU:B-D-71dB(B);110;R;20
Oslo;Sommerdekk;BF743606;7;6489;BF Goodrich;All-Terrain T/A Ko2;285;55;20;EU:E-B-75dB(B);117;T;20
Oslo;M+S Pigg;SV4200000269;3;1355;Sailun;Ice Blazer WST3;185;55;15;EU:;86;T;20
Oslo;Alufelger;MAKF9020TKGB55VJ5;4;6035;MAK;Trek 9";6;139;20;Gloss Black (1050 Kg);ET55;93,1;0
Oslo;Alufelger;MAKF9521UFGL71KY5;20;6720;MAK;Turismo-FF 9.5";5;130;21;Gloss Black Mirror Ring (1000 Kg);ET71;71,6;0
Jæren;M+S Pigg;GO541617;20;2192;Goodyear;Ultragrip Arctic 2;205;55;16;EU:;94;T;20
Trondheim;Sommerdekk;SV3220015128;20;1666;Sailun;Atrezzo ZSR2;245;40;18;EU:B-A-69dB(A);97;Y;20
Oslo;Sommerdekk;MNMV986;20;1055;Minerva;F205;215;40;17;EU:C-B-71dB(B);87;Y;20
Oslo;Sommerdekk;WF6970004904182;20;2377;Windforce;Catchfors A/T II;265;70;17;EU:D-C-72dB(B);115;T;20
Trondheim;Alufelger;PHEMIY238-0SS9S;16;1610;PH Edition II;Miles 7";4;100;17;Satin Silver (630 Kg);ET38;60,1;0
Oslo;Sommerdekk;MNMV714;20;2300;Minerva;EcoSpeed2 SUV;255;40;21;EU:C-C-72dB(B);102;Y;20
Narvik;M+S Pigg;PI4269900;20;2257;Pirelli;Winter Ice Zero 2 KS;205;60;16;EU:;96;T;20
Jæren;Sommerdekk;GO581660;12;2437;Goodyear;Efficientgrip 2 Suv;225;60;18;EU:B-A-70dB(B);100;H;20
Jæren;Sommerdekk;GO581683;12;2691;Goodyear;Efficientgrip 2 Suv;265;65;17;EU:C-A-71dB(B);112;H;20
Narvik;M+S Pigg;FA339225;2;2155;Falken;Winterpeak F-Ice 1;215;65;16;EU:;102;T;20
Jæren;Sommerdekk;GO588708;6;3232;Goodyear;Efficientgrip Cargo 2;225;55;17;EU:B-A-71dB(B);109;H;20
Tønsberg;Sommerdekk;GO581459;3;2376;Goodyear;Eagle F1 Asymmetric 6;215;40;17;EU:C-A-70dB(B);87;Y;20
Oslo;M+S;WF6970004906179;5;1566;Windforce;Snowblazer MAX;215;65;15;EU:E-C-72dB(B);104;R;20
Jæren;Sommerdekk;GO542418;7;1867;Goodyear;Efficientgrip Performance 2;195;55;16;EU:C-A-69dB(B);87;H;20
Tønsberg;M+S Pigg;SV4200000568;20;2200;Sailun;Commercio Ice;235;65;16;EU:;121;R;20
Oslo;Sommerdekk;ANTAB6099;20;1600;Antares;Ingens Locus;245;45;19;EU:D-C-72dB(B);102;W;20
Jæren;Sommerdekk;GO598554;3;3365;Goodyear;Efficientgrip Performance Suv Vol;245;45;19;EU:A-A-71dB(B);102;V;20
Jæren;Sommerdekk;GO588740;8;2635;Goodyear;Eagle F1 Asymmetric 6;235;55;19;EU:B-A-69dB(A);105;Y;20
Jæren;Sommerdekk;GO581668;16;2575;Goodyear;Efficientgrip 2 Suv;235;55;19;EU:B-A-70dB(B);105;V;20
Jæren;Sommerdekk;GO596010;8;2525;Goodyear;Eagle F1 Asymmetric 6;235;55;19;EU:B-A-69dB(A);105;T;20
Jæren;Sommerdekk;GO595425;8;2989;Goodyear;Eagle F1 Asymmetric 6;245;50;18;EU:C-A-69dB(A);104;Y;20
Jæren;Sommerdekk;GO546406;8;4033;Goodyear;Eagle F1 (Asymmetric) 3 Suv J;245;50;20;EU:B-B-70dB(B);105;V;20
Jæren;M+S;GO587086;15;3719;Goodyear;Ultragrip Ice 2+;255;45;19;EU:C-D-73dB(B);104;T;20
Trondheim;M+S;GO588401;4;3161;Goodyear;Ultragrip Ice 3;225;50;18;EU:B-E-70dB(B);99;T;20
Jæren;Sommerdekk;GO581457;4;2133;Goodyear;Eagle F1 Asymmetric 6;205;45;17;EU:C-A-69dB(A);88;Y;20
Jæren;Sommerdekk;GO581481;4;1917;Goodyear;Eagle F1 Asymmetric 6;215;45;17;EU:C-A-69dB(A);91;Y;20
Trondheim;M+S;GO588377;2;3009;Goodyear;Ultragrip Ice 3;235;60;18;EU:B-E-70dB(B);107;T;20
Jæren;M+S;LL221013412;20;2400;Linglong;G-M W ICE I-15 SUV;265;50;19;EU:C-D-73dB(B);106;T;20
Kristiansand;Alufelger;PHETP846-13G5S;13;1325;PH Edition II;Turbin 7";5;112;16;Gun Metal (825 Kg);ET46;57,1;0
Jæren;Sommerdekk;GO542479;20;1553;Goodyear;Efficientgrip Performance 2;225;45;17;EU:C-A-70dB(B);91;W;20
Tønsberg;M+S;SV3220019286;6;1444;Sailun;Ice Blazer Arctic;195;60;16;EU:C-D-70dB(B);89;T;20
Oslo;Sommerdekk;CO0313178;4;5524;Continental;SportContact 7;285;30;22;EU:C-A-73dB(B);101;Y;20
Oslo;Alufelger;MAKF8580PXMB55VJ5;10;4475;MAK;Peak 8.5";6;139;18;Matt Black (1215 Kg);ET55;93,1;0
Jæren;Sommerdekk;GO581732;4;3774;Goodyear;Efficientgrip 2 Suv;245;45;20;EU:B-A-70dB(B);103;V;20
Trondheim;Traktordekk;MI386212;3;17453;Michelin;Multibib;440;65;28;TL;131;D;500
Kristiansand;Alufelger;AUQ6516665153818;12;2693;Autec;Quantro 6.5";5;130;16;Brilliant Silver Lackiert (1260 Kg);ET66;84,1;0
Oslo;Alufelger;MAKF8590MUMB42GD2;4;4975;MAK;Munchen 8.5";5;108;19;Mat Black (735 Kg);ET42;63,4;0
Narvik;Alufelger;TTPYS-TS14S;20;1607;Trinity;Polaris 7";5;114;17;Silver (880 Kg);ET38;67,1;0
Trondheim;Alufelger;TTPYS-TS14S;1;1607;Trinity;Polaris 7";5;114;17;Silver (880 Kg);ET38;67,1;0
Jæren;Sommerdekk;GO549454;10;2856;Goodyear;Efficientgrip Performance;215;45;20;EU:A-B-68dB(A);95;T;20
Oslo;Alufelger;MAKF8080KGGB50WS6X;4;3440;MAK;Koenig 8";5;112;18;Gloss Black (830 Kg);ET50;66,6;0
Jæren;Sommerdekk;GO583944;8;2658;Goodyear;Wrangler At Adventure;265;60;18;EU:D-D-73dB(B);110;H;20
Kristiansand;M+S Pigg;FEC90G5ATD;2;1370;Federal;Himalaya K1 PC;205;65;15;EU:;94;T;20
Oslo;M+S Pigg;FA350637;8;4355;Falken;Winterpeak F-Ice 1;255;45;20;EU:;105;T;20
Kristiansand;Sommerdekk;VR8714692804397;12;3022;Vredestein;Ultrac Pro;255;35;19;Sertifisert til BMW (F30/31/G20/21) (ikke M3);96;Y;20
Oslo;MC dekk;MI695754;17;2719;Michelin;Road 6 GT;120;70;17;Front TL;58;W;16
Oslo;M+S;GRI9082562;10;3111;Gripmax;SureGrip Pro Winter;225;50;19;EU:D-C-72dB(B);100;V;20
Oslo;M+S Pigg;LL221027245;6;2377;Linglong;G-M W GRIP 2;235;50;18;(252 pigger);101;T;20
Kristiansand;M+S Pigg;LF1029103;20;1722;Laufenn;I Fit Ice LW71;205;60;16;EU:;96;T;20
Narvik;Sommerdekk;NOT432287;4;2385;Nokian;Hakka Blue 3;205;55;17;EU:B-A-67dB(A);95;V;20
Bergen;Alufelger;TTPY830-0S13M;17;1695;Trinity;Polaris 8";5;112;17;Silver (880 Kg);ET30;66,6;0
Jæren;M+S;PI4071500;20;1640;Pirelli;Winter Ice Zero Asimmetrico;195;65;15;EU:B-D-69dB(A);91;T;20
Kristiansand;Alufelger;PHETY848-13G5S;20;1575;PH Edition II;Turbin 7,5" OE VAG;5;112;17;Gun Metal (875 Kg);ET48;57,1;0
Kristiansand;Sommerdekk;LL221024322;10;2488;Linglong;Sport Master;295;35;21;EU:C-A-72dB(A);107;Y;20
Oslo;Sommerdekk;FA352087;4;3655;Falken;Wildpeak A/T AT3WA;275;55;20;EU:D-C-73dB(B);117;H;20
Narvik;Sommerdekk;NOT432303;4;2322;Nokian;Hakka Blue 3 SUV;225;55;18;EU:C-A-70dB(B);98;V;20
Narvik;Sommerdekk;NOT432607;2;2450;Nokian;Hakka Black 3;225;55;17;EU:C-A-70dB(B);101;Y;20
Narvik;Alufelger;ALCMN85940TR87-6;16;2795;Alutec;Monstr 8.5";5;114;19;Dark Grey (790 Kg);ET40;64,11;0
Kristiansand;Alufelger;MSW19328007T56;20;2980;MSW;48 Van 7" 60° bolter;5;130;17;Gloss Black Full Polished (1300 Kg);ET68;78,1;0
Oslo;Sommerdekk;L-CO0356238-16;1;3960;Continental;ContiSportContact 5PAO;285;30;21;DOT 36-2016 EU:E-B-75dB;100;Y;20
Oslo;Sommerdekk;CO0357996-21;2;5318;Continental;SportContact 6;305;25;21;DOT 2021           EU:D-A-75dB(B);98;Y;20
Oslo;Sommerdekk;CP0051709-16;2;3459;Cooper;Discoverer A/T3;275;65;18;DOT 2016             EU:F-B-72dB;123;S;20
Tønsberg;M+S;VR8714692802928;4;2888;Vredestein;Wintrac Pro+;225;65;17;EU:C-B-71dB(B);106;H;20
Oslo;Sommerdekk;CP590667-21;1;2475;Cooper;Zeon 4XS Sport;235;60;18;DOT 2021       EU:C-A-70dB(B);107;W;20
Oslo;Sommerdekk;CP5170097-16;6;1908;Cooper;Zeon CS-Sport;255;35;18;DOT 2016          EU:E-A-71dB;94;Y;20
Oslo;Sommerdekk;DL533341-18;1;4376;Dunlop;SP Sport Maxx GT MO;275;35;20;DOT 2018            EU:E-B-69dB;102;Y;20
Oslo;Sommerdekk;FA317723-16;1;891;Falken;Ziex ZE914 Ecorun;175;60;14;DOT 2016          EU:E-B-70dB;79;H;20
Oslo;Sommerdekk;FA328271-21;1;2544;Falken;Wildpeak A/T AT01;245;70;16;DOT 2021            EU:D-D-71dB(B);107;T;20
Oslo;Sommerdekk;FA317771-17;1;2588;Falken;Azenis FK453;225;30;20;DOT 2017            EU:F-B-72dB;85;Y;20
Oslo;Sommerdekk;FA336342-21;4;2766;Falken;Azenis FK510;225;30;20;Tilbud DOT 2021 EU:D-A-71dB(B);85;Y;20
Oslo;Sommerdekk;FA277417-16;1;3699;Falken;Azenis FK452;265;30;22;DOT 2016            EU:F-C-72dB;97;Y;20
Kristiansand;Sommerdekk;VR8714692347320;1;2300;Vredestein;Ultrac Satin MO;225;45;18;EU:B-A-70dB(B);91;W;20
Oslo;Sommerdekk;FE378D2AJD-21;1;1446;Federal;Ecovan ER-02;185;80;13;DOT 2021            EU:F-C-75dB;100;Q;20
Bergen;Alufelger;PHEA95NS45-0S10T;1;2395;PH Edition II;Avia 9.5";5;114;19;Silver (820 Kg);ET45;64,11;0
Oslo;Sommerdekk;CP590280-21;8;4928;Cooper;Discoverer STT PRO™ P.O.R.;305;70;18;DOT 2021            (Professional Off-Road);129;K;20
Kristiansand;Sommerdekk;LL221024323;20;1988;Linglong;Sport Master;265;30;20;EU:C-A-70dB(A);94;Y;20
Oslo;Sommerdekk;FA281715-11;3;3433;Falken;Azenis FK452;255;30;24;DOT 2011;97;W;20
Oslo;Sommerdekk;BF350721;20;4002;BF Goodrich;All-Terrain T/A Ko2;265;70;16;EU:E-B-74dB(B);121;S;20
Kristiansand;M+S;VR8714692998508;2;6000;Vredestein;Wintrac Pro+;315;30;22;EU:D-B-74dB(B);107;Y;20
Kristiansand;M+S;SV3220019688;4;2755;Sailun;Ice Blazer Arctic EVO;315;35;20;EU:;110;T;20
Trondheim;Traktordekk;VR8714692362262;2;29046;Vredestein;Traxion Optimall VF;600;60;30;TL;162;D;625
Jæren;M+S;SV3220019716;4;3377;Sailun;Ice Blazer Arctic EVO;315;35;21;EU:;111;T;20
Bergen;Sommerdekk;LL221028417;4;2211;Linglong;Grip Master C/S;275;45;20;EU:C-A-73dB(B);110;W;20
Bergen;Sommerdekk;LL221028432;1;1655;Linglong;Grip Master C/S;225;60;18;EU:C-A-69dB(A);104;V;20
Oslo;M+S;ANT6959585821880;1;1500;Antares;Grip 20;215;70;16;EU:C-D-72dB(B);100;S;20
Kristiansand;Sommerdekk;MNMV709;10;1844;Minerva;F205;235;45;20;EU:C-B-71dB(B);100;W;20
Narvik;Sommerdekk;GO580720;2;6398;Goodyear;Eagle F1 (Asymmetric) 5 Nf0;305;30;21;EU:B-A-72dB(A);104;Y;20
Oslo;M+S;MI003477;20;1630;Michelin;X-Ice Snow;195;65;15;EU:B-E-69dB(A);95;T;20
Narvik;Sommerdekk;MI928595;8;2998;Michelin;Pilot Sport 4 Suv;265;60;18;EU:C-A-72dB(B);110;V;20
Narvik;M+S Pigg;GO580406;2;3240;Goodyear;Ultragrip Arctic 2 Suv;235;60;18;EU:;107;T;20
Kristiansand;M+S Pigg;NOTS32514;2;5486;Nokian;Hakkapeliitta 10 SUV;255;50;20;EU:;109;T;20
Oslo;Sommerdekk;MNMV901;12;1822;Minerva;F205;255;30;20;EU:C-B-71dB(B);92;Y;20
Oslo;M+S;NOT432252;20;5076;Nokian;Hakkapeliitta R5 SUV;275;60;20;EU:B-D-71dB(B);115;R;20
Tønsberg;Alufelger;SETD230-0HS5S;20;1205;Sento;X-Load 4.5";4;100;13;Hyper Silver (800 Kg);ET30;57,1;0
Bergen;Alufelger;ALCW10X85945MG22-6;18;4395;Alutec;W10X 8.5";5;120;19;Diamond Black (900 Kg);ET45;67,1;0
Oslo;M+S;SV3220019693;20;2444;Sailun;Ice Blazer Arctic EVO;255;40;20;EU:C-D-72dB(B);101;T;20
Kristiansand;Sommerdekk;MNMV712;14;2099;Minerva;EcoSpeed2 SUV;275;40;20;EU:C-C-72dB(B);106;Y;20
Narvik;M+S Pigg;GO586379;8;4964;Goodyear;Ultragrip Arctic 2 Suv;255;55;19;EU:;111;T;20
Kristiansand;Sommerdekk;MI142551;7;3201;Michelin;Pilot Sport 4 * S1;245;40;19;EU:A-B-72dB(B);98;Y;20
Kristiansand;Sommerdekk;MI459004;2;5254;Michelin;Pilot Sport 4 S N0;265;35;20;EU:D-B-71dB(B);99;Y;20
Narvik;M+S Pigg;NOTSF00006;2;6218;Nokian;Hakkapeliitta 10 EV;285;40;20;EU:;108;T;20
Tønsberg;Sommerdekk;GO581485;18;1669;Goodyear;Eagle F1 Asymmetric 6;225;40;18;EU:C-A-70dB(B);92;Y;20
Kristiansand;Sommerdekk;MI617008;4;3316;Michelin;Pilot Super Sport *;245;35;18;EU:D-B-71dB(B);92;Y;20
Narvik;Sommerdekk;PI3275500;4;3188;Pirelli;Cinturato P7 (P7C2) Seal Inside™;235;45;18;EU:B-A-70dB(B);94;W;20
Narvik;Sommerdekk;PI3882300;4;2311;Pirelli;Powergy;235;40;18;EU:B-A-70dB(B);95;Y;20
Kristiansand;Sommerdekk;MI976256;4;3191;Michelin;Pilot Sport 4 * Zp;245;45;18;EU:B-B-71dB(B);100;Y;20
Tønsberg;M+S;CO0345402;6;5428;Continental;VikingContact 7;275;50;20;EU:C-D-72dB(B);113;T;20
Kristiansand;Sommerdekk;MI922284;13;1984;Michelin;Pilot Sport 5;225;40;18;EU:C-A-72dB(B);92;Y;20
Narvik;Sommerdekk;PI3882400;4;2477;Pirelli;Powergy;235;60;18;EU:B-A-71dB(B);103;V;20
Kristiansand;Alufelger;URMF1024517-011BMU;1;1175;URA;Micro FF10 4,5";4;100;14;Matt Black (230 kg);ET17;63.4;0
Narvik;Sommerdekk;TUTR651;10;2155;Tourador;i-power EV1;175;55;20;EU:D-C-70dB(B);89;T;20
Narvik;Sommerdekk;PI3881500;4;2255;Pirelli;Powergy;215;50;17;EU:B-A-68dB(A);95;Y;20
Narvik;Alufelger;MAKF9521ECGB35IR;8;6830;MAK;Speciale 9.5";5;120;21;Gloss Black (913 Kg) NORA01236;ET35;64,1;0
Jæren;Sommerdekk;LL221024517;2;2000;Linglong;Grip Master C/S;255;45;20;EU:C-A-73dB(B);105;Y;20
Kristiansand;M+S;PI4549100;20;2070;Pirelli;Ice Zero Asimmetrico +;205;60;16;EU:C-D-70dB(B);96;H;20
Kristiansand;M+S;SV3220006170;6;1088;Sailun;Ice Blazer WST3 UP;175;70;14;EU:D-D-71dB(B);84;T;20
Narvik;Sommerdekk;PI3882700;4;3022;Pirelli;Powergy;255;35;19;EU:B-A-71dB(B);96;Y;20
Narvik;Sommerdekk;PI3883900;4;3288;Pirelli;Powergy;255;35;20;EU:B-A-71dB(B);97;Y;20
Narvik;Sommerdekk;PI3925500;16;2288;Pirelli;Powergy;215;60;17;EU:B-A-69dB(B);96;V;20
Narvik;Sommerdekk;PI3926700;4;2555;Pirelli;Powergy;215;50;18;EU:B-A-68dB(A);92;W;20
Narvik;Sommerdekk;PI3926900;4;2866;Pirelli;Powergy;225;50;18;EU:B-A-69dB(A);99;W;20
Narvik;Sommerdekk;PI4189200;4;1988;Pirelli;Powergy;205;40;17;EU:B-A-69dB(A);84;W;20
Tønsberg;M+S;GRI6972435764410;20;1766;Gripmax;Grip Ice X;215;60;17;EU:C-C-71dB(B);96;T;20
Oslo;Sommerdekk;WF6970004905448;20;1199;Windforce;Catchfors UHP;215;35;18;EU:D-C-72dB(B);84;W;20
Oslo;Sommerdekk;FA337865;20;2875;Falken;e. ZIEX R0;255;60;18;EU:;112;H;20
Narvik;Sommerdekk;PI4314000;2;6600;Pirelli;P-Zero (PZ4) NF1 ELECT™;265;35;21;EU:C-A-72dB(B);101;Y;20
Oslo;Sommerdekk;ANTAB4101;20;1911;Antares;Majoris R1;265;65;17;EU:C-C-72dB(B);112;S;20
Kristiansand;Alufelger;MAKF6050INMT45PM4X;3;2475;MAK;Icona 6";5;100;15;Matt Titan (650 Kg);ET45;54,1;0
Kristiansand;Alufelger;PHEMINS48-0B14B2;20;2175;PH Edition II;Miles 8";5;114;19;Gloss Black (895 Kg);ET48;67,1;0
Tønsberg;Sommerdekk;GO581658;12;2602;Goodyear;Efficientgrip 2 Suv;225;60;17;EU:B-A-70dB(B);99;H;20
Tønsberg;Alufelger;PHETT850-0G13M;14;2555;PH Edition II;Turbin 9";5;112;20;Gun Metal (955 Kg);ET50;66,6;0
Jæren;Traktordekk;ALL47000002;2;10764;Alliance;Agristar II 70;420;70;28;TL;133;D;500
Oslo;Sommerdekk;CO0358807-DM;20;1688;Continental;EcoContact 6;185;55;15;Demokjørt;86;H;20
Kristiansand;Sommerdekk;CO0315510;8;2663;Continental;SportContact 7;235;35;19;EU:D-A-72dB(B);91;Y;20
Kristiansand;Alufelger;PHEMIN830-0BP13B2;20;2175;PH Edition II;Miles 8";5;112;19;Black Polished (895 Kg);ET30;66,6;0
Kristiansand;Alufelger;PHEMIN834-0BP13B2;20;2175;PH Edition II;Miles 8";5;112;19;Black Polished (895 Kg);ET34;66,6;0
Trondheim;Alufelger;PHETP848-13B5S;2;1365;PH Edition II;Turbin 7";5;112;16;Black (825 Kg);ET48;57,1;0
Jæren;Tilhenger og AW -dekk;TL121993;2;17277;Tianli;Flotation Radial;600;55;26.5;TL;165;D;500
Kristiansand;M+S;SV3220019674;6;1944;Sailun;Ice Blazer Arctic EVO;235;45;19;EU:C-D-71dB(B);95;T;20
Oslo;M+S;SV3220006999;10;1488;Sailun;IceBlazer Alpine+;215;60;16;EU:D-C-72dB(B);99;H;20
Kristiansand;M+S;SV3220012067;20;1766;Sailun;Ice Blazer Alpine Evo 1;215;65;17;EU:D-B-72dB(B);99;V;20
Kristiansand;M+S;SV3220019668;12;2311;Sailun;Ice Blazer Arctic EVO;245;45;20;EU:;103;T;20
Oslo;M+S;WL030104H0801Z6E84J101;10;1944;Westlake;ZuperSnow Z-507;255;35;19;EU:C-C-72dB(B);96;V;20
Kristiansand;M+S;SV3220019286;20;1444;Sailun;Ice Blazer Arctic;195;60;16;EU:C-D-70dB(B);89;T;20
Kristiansand;M+S;SV3220019686;14;2455;Sailun;Ice Blazer Arctic EVO;235;50;20;EU:;104;T;20
Tønsberg;Sommerdekk;GO544239;10;3978;Goodyear;Eagle F1 (Asymmetric) 3 Na0;245;35;20;EU:D-B-71dB(B);95;Y;20
Tønsberg;M+S Pigg;MI867088;4;3707;Michelin;X-Ice North 4 Suv;235;60;17;EU:;106;T;20
Tønsberg;Sommerdekk;BF907243;8;3767;BF Goodrich;All-Terrain T/A Ko2;245;75;16;EU:E-B-74dB(B);120;S;20
Kristiansand;M+S;SV3220019304;20;1944;Sailun;Endure WSL1;215;60;17;EU:C-B-72dB(B);109;T;20
Tønsberg;Sommerdekk;KF849729;4;2922;Kinforest;KF550;285;30;21;EU:C-B-74dB(B);100;Y;20
Kristiansand;M+S;SV3220019709;8;3300;Sailun;Ice Blazer Arctic EVO;265;40;22;EU:;106;T;20
Kristiansand;M+S;SV3220019716;1;3377;Sailun;Ice Blazer Arctic EVO;315;35;21;EU:;111;T;20
Kristiansand;M+S;SV3220019692;18;2855;Sailun;Ice Blazer Arctic EVO;275;35;20;EU:;102;T;20
Oslo;M+S Pigg;MI640247;10;6148;Michelin;X-Ice North 4 Suv;255;45;21;EU:;106;H;20
Kristiansand;Sommerdekk;FA330438;2;2122;Falken;Ziex ZE310EC;225;55;16;EU:C-A-69dB(A);99;V;20
Kristiansand;Alufelger;PHEMIT845-13BP5S;4;2415;PH Edition II;Miles 8";5;112;20;Black Polished (900 Kg);ET45;57,1;0
Jæren;Traktordekk;ALL55100027;12;19465;Alliance;551 Multiuse Professional;440;80;24;TL;149;D;500
Oslo;M+S Pigg;WL0301043420160E770302;4;2022;Westlake;Icemaster Spike Z-506;225;50;17;EU:;98;H;20
Oslo;Alufelger;PHEEY544-0MGM4S;20;1425;PH Edition II;Electric 7";5;105;17;Matt Gun Metal (690 Kg);ET44;56,6;0
Oslo;M+S;FA355297;2;1400;Falken;Winterpeak F-Snow 1;185;60;15;EU:D-D-71dB(B);88;T;20
Kristiansand;M+S;SV3220019715;2;2955;Sailun;Ice Blazer Arctic EVO;275;40;21;EU:;107;T;20
Jæren;ATV-dekk;WD3036281015;4;2450;Wanda;P3036;28;10;15;TL Pr.8 Tilbud DOT2017;77;J;16
Tønsberg;Sommerdekk;BF129451;4;3501;BF Goodrich;All-Terrain T/A Ko2;30;9.5;15;EU:E-B-75dB(B);104;S;20
Jæren;Traktordekk;TL19451710100;15;4079;Tianli;R100;19;45;17;TL Pr.10;138;A8;100
Kristiansand;M+S Pigg;SV4200001354;20;2155;Sailun;Ice Blazer WST3 FS;235;50;19;EU:;103;T;20
Kristiansand;Sommerdekk;BF284265;4;3162;BF Goodrich;All-Terrain T/A KO3;215;70;16;EU:E-C-74dB(B);100;S;20
Oslo;M+S Pigg;GI0455052;6;2437;Gislaved;NORD*FROST VAN 2;215;60;17;EU:;109;R;20
Oslo;Alufelger;PHEDAV52-027TSS;20;3085;PH Edition II;Dynamics 8";6;120;18;Titanium Silver (1125 Kg);ET52;74.5;0
Narvik;Sommerdekk;MNMV929;4;1922;Minerva;EcoSpeed2 SUV;255;50;19;EU:C-C-71dB(B);107;W;20
Narvik;Sommerdekk;MNMV985;14;1588;Minerva;F205;235;45;18;EU:C-B-71dB(B);98;Y;20
Oslo;Alufelger;MAKF75706KSI50VJ4;20;3730;MAK;King6 7.5";6;139;17;Silver (1215 Kg);ET50;93,1;0
Oslo;Sommerdekk;WF6970004900061;7;1300;Windforce;Primetour WSW;195;75;14;EU:;92;S;20
Kristiansand;M+S;CP590473;20;1566;Cooper;Weathermaster Ice 100;205;60;16;EU:D-E-72dB(B);92;T;20
